column,start,length
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,SECTION 504)",7091,5
"GR3 MATH SCHOOL BELOW (ISAT,SECTION 504)",7097,5
"GR3 MATH SCHOOL MEETS (ISAT,SECTION 504)",7103,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,SECTION 504)",7109,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,SECTION 504)",7115,5
"GR3 MATH SUBREGION BELOW (ISAT,SECTION 504)",7121,5
"GR3 MATH SUBREGION MEETS (ISAT,SECTION 504)",7127,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,SECTION 504)",7133,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,SECTION 504)",7139,5
"GR3 MATH DISTRICT BELOW (ISAT,SECTION 504)",7145,5
"GR3 MATH DISTRICT MEETS (ISAT,SECTION 504)",7151,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,SECTION 504)",7157,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,SECTION 504)",7163,5
"GR3 MATH STATE BELOW (ISAT,SECTION 504)",7169,5
"GR3 MATH STATE MEETS (ISAT,SECTION 504)",7175,5
"GR3 MATH STATE EXCEEDS (ISAT,SECTION 504)",7181,5
"GR3 WRITING SCHOOL ACADEMIC WARNING (ISAT,SECTION 504)",7187,5
"GR3 WRITING SCHOOL BELOW (ISAT,SECTION 504)",7193,5
"GR3 WRITING SCHOOL MEETS (ISAT,SECTION 504)",7199,5
"GR3 WRITING SCHOOL EXCEEDS (ISAT,SECTION 504)",7205,5
"GR3 WRITING SUBREGION ACADEMIC WARNING (ISAT,SECTION 504)",7211,5
"GR3 WRITING SUBREGION BELOW (ISAT,SECTION 504)",7217,5
"GR3 WRITING SUBREGION MEETS (ISAT,SECTION 504)",7223,5
"GR3 WRITING SUBREGION EXCEEDS (ISAT,SECTION 504)",7229,5
"GR3 WRITING DISTRICT ACADEMIC WARNING (ISAT,SECTION 504)",7235,5
"GR3 WRITING DISTRICT BELOW (ISAT,SECTION 504)",7241,5
"GR3 WRITING DISTRICT MEETS (ISAT,SECTION 504)",7247,5
"GR3 WRITING DISTRICT EXCEEDS (ISAT,SECTION 504)",7253,5
"GR3 WRITING STATE ACADEMIC WARNING (ISAT,SECTION 504)",7259,5
"GR3 WRITING STATE BELOW (ISAT,SECTION 504)",7265,5
"GR3 WRITING STATE MEETS (ISAT,SECTION 504)",7271,5
"GR3 WRITING STATE EXCEEDS (ISAT,SECTION 504)",7277,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,NON-DISABLE)",7283,5
"GR3 READ SCHOOL BELOW (ISAT,NON-DISABLE)",7289,5
"GR3 READ SCHOOL MEETS (ISAT,NON-DISABLE)",7295,5
"GR3 READ SCHOOL EXCEEDS (ISAT,NON-DISABLE)",7301,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,NON-DISABLE)",7307,5
"GR3 READ SUBREGION BELOW (ISAT,NON-DISABLE)",7313,5
"GR3 READ SUBREGION MEETS (ISAT,NON-DISABLE)",7319,5
"GR3 READ SUBREGION EXCEEDS (ISAT,NON-DISABLE)",7325,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,NON-DISABLE)",7331,5
"GR3 READ DISTRICT BELOW (ISAT,NON-DISABLE)",7337,5
"GR3 READ DISTRICT MEETS (ISAT,NON-DISABLE)",7343,5
"GR3 READ DISTRICT EXCEEDS (ISAT,NON-DISABLE)",7349,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,NON-DISABLE)",7355,5
"GR3 READ STATE BELOW (ISAT,NON-DISABLE)",7361,5
"GR3 READ STATE MEETS (ISAT,NON-DISABLE)",7367,5
"GR3 READ STATE EXCEEDS (ISAT,NON-DISABLE)",7373,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-DISABLE)",7379,5
"GR3 MATH SCHOOL BELOW (ISAT,NON-DISABLE)",7385,5
"GR3 MATH SCHOOL MEETS (ISAT,NON-DISABLE)",7391,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,NON-DISABLE)",7397,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-DISABLE)",7403,5
"GR3 MATH SUBREGION BELOW (ISAT,NON-DISABLE)",7409,5
"GR3 MATH SUBREGION MEETS (ISAT,NON-DISABLE)",7415,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,NON-DISABLE)",7421,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-DISABLE)",7427,5
"GR3 MATH DISTRICT BELOW (ISAT,NON-DISABLE)",7433,5
"GR3 MATH DISTRICT MEETS (ISAT,NON-DISABLE)",7439,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,NON-DISABLE)",7445,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,NON-DISABLE)",7451,5
"GR3 MATH STATE BELOW (ISAT,NON-DISABLE)",7457,5
"GR3 MATH STATE MEETS (ISAT,NON-DISABLE)",7463,5
"GR3 MATH STATE EXCEEDS (ISAT,NON-DISABLE)",7469,5
"GR3 WRITING SCHOOL ACADEMIC WARNING (ISAT,NON-DISABLE)",7475,5
"GR3 WRITING SCHOOL BELOW (ISAT,NON-DISABLE)",7481,5
"GR3 WRITING SCHOOL MEETS (ISAT,NON-DISABLE)",7487,5
"GR3 WRITING SCHOOL EXCEEDS (ISAT,NON-DISABLE)",7493,5
"GR3 WRITING SUBREGION ACADEMIC WARNING (ISAT,NON-DISABLE)",7499,5
"GR3 WRITING SUBREGION BELOW (ISAT,NON-DISABLE)",7505,5
"GR3 WRITING SUBREGION MEETS (ISAT,NON-DISABLE)",7511,5
"GR3 WRITING SUBREGION EXCEEDS (ISAT,NON-DISABLE)",7517,5
"GR3 WRITING DISTRICT ACADEMIC WARNING (ISAT,NON-DISABLE)",7523,5
"GR3 WRITING DISTRICT BELOW (ISAT,NON-DISABLE)",7529,5
"GR3 WRITING DISTRICT MEETS (ISAT,NON-DISABLE)",7535,5
"GR3 WRITING DISTRICT EXCEEDS (ISAT,NON-DISABLE)",7541,5
"GR3 WRITING STATE ACADEMIC WARNING (ISAT,NON-DISABLE)",7547,5
"GR3 WRITING STATE BELOW (ISAT,NON-DISABLE)",7553,5
"GR3 WRITING STATE MEETS (ISAT,NON-DISABLE)",7559,5
"GR3 WRITING STATE EXCEEDS (ISAT,NON-DISABLE)",7565,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",7571,5
"GR3 READ SCHOOL BELOW (ISAT,LOW INCOME)",7577,5
"GR3 READ SCHOOL MEETS (ISAT,LOW INCOME)",7583,5
"GR3 READ SCHOOL EXCEEDS (ISAT,LOW INCOME)",7589,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",7595,5
"GR3 READ SUBREGION BELOW (ISAT,LOW INCOME)",7601,5
"GR3 READ SUBREGION MEETS (ISAT,LOW INCOME)",7607,5
"GR3 READ SUBREGION EXCEEDS (ISAT,LOW INCOME)",7613,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",7619,5
"GR3 READ DISTRICT BELOW (ISAT,LOW INCOME)",7625,5
"GR3 READ DISTRICT MEETS (ISAT,LOW INCOME)",7631,5
"GR3 READ DISTRICT EXCEEDS (ISAT,LOW INCOME)",7637,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,LOW INCOME)",7643,5
"GR3 READ STATE BELOW (ISAT,LOW INCOME)",7649,5
"GR3 READ STATE MEETS (ISAT,LOW INCOME)",7655,5
"GR3 READ STATE EXCEEDS (ISAT,LOW INCOME)",7661,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",7667,5
"GR3 MATH SCHOOL BELOW (ISAT,LOW INCOME)",7673,5
"GR3 MATH SCHOOL MEETS (ISAT,LOW INCOME)",7679,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,LOW INCOME)",7685,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",7691,5
"GR3 MATH SUBREGION BELOW (ISAT,LOW INCOME)",7697,5
"GR3 MATH SUBREGION MEETS (ISAT,LOW INCOME)",7703,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,LOW INCOME)",7709,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",7715,5
"GR3 MATH DISTRICT BELOW (ISAT,LOW INCOME)",7721,5
"GR3 MATH DISTRICT MEETS (ISAT,LOW INCOME)",7727,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,LOW INCOME)",7733,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,LOW INCOME)",7739,5
"GR3 MATH STATE BELOW (ISAT,LOW INCOME)",7745,5
"GR3 MATH STATE MEETS (ISAT,LOW INCOME)",7751,5
"GR3 MATH STATE EXCEEDS (ISAT,LOW INCOME)",7757,5
"GR3 WRITING SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",7763,5
"GR3 WRITING SCHOOL BELOW (ISAT,LOW INCOME)",7769,5
"GR3 WRITING SCHOOL MEETS (ISAT,LOW INCOME)",7775,5
"GR3 WRITING SCHOOL EXCEEDS (ISAT,LOW INCOME)",7781,5
"GR3 WRITING SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",7787,5
"GR3 WRITING SUBREGION BELOW (ISAT,LOW INCOME)",7793,5
"GR3 WRITING SUBREGION MEETS (ISAT,LOW INCOME)",7799,5
"GR3 WRITING SUBREGION EXCEEDS (ISAT,LOW INCOME)",7805,5
"GR3 WRITING DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",7811,5
"GR3 WRITING DISTRICT BELOW (ISAT,LOW INCOME)",7817,5
"GR3 WRITING DISTRICT MEETS (ISAT,LOW INCOME)",7823,5
"GR3 WRITING DISTRICT EXCEEDS (ISAT,LOW INCOME)",7829,5
"GR3 WRITING STATE ACADEMIC WARNING (ISAT,LOW INCOME)",7835,5
"GR3 WRITING STATE BELOW (ISAT,LOW INCOME)",7841,5
"GR3 WRITING STATE MEETS (ISAT,LOW INCOME)",7847,5
"GR3 WRITING STATE EXCEEDS (ISAT,LOW INCOME)",7853,5
"GR3 READ SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7859,5
"GR3 READ SCHOOL BELOW (ISAT,NON-LOW INCOME)",7865,5
"GR3 READ SCHOOL MEETS (ISAT,NON-LOW INCOME)",7871,5
"GR3 READ SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",7877,5
"GR3 READ SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7883,5
"GR3 READ SUBREGION BELOW (ISAT,NON-LOW INCOME)",7889,5
"GR3 READ SUBREGION MEETS (ISAT,NON-LOW INCOME)",7895,5
"GR3 READ SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",7901,5
"GR3 READ DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7907,5
"GR3 READ DISTRICT BELOW (ISAT,NON-LOW INCOME)",7913,5
"GR3 READ DISTRICT MEETS (ISAT,NON-LOW INCOME)",7919,5
"GR3 READ DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",7925,5
"GR3 READ STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7931,5
"GR3 READ STATE BELOW (ISAT,NON-LOW INCOME)",7937,5
"GR3 READ STATE MEETS (ISAT,NON-LOW INCOME)",7943,5
"GR3 READ STATE EXCEEDS (ISAT,NON-LOW INCOME)",7949,5
"GR3 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7955,5
"GR3 MATH SCHOOL BELOW (ISAT,NON-LOW INCOME)",7961,5
"GR3 MATH SCHOOL MEETS (ISAT,NON-LOW INCOME)",7967,5
"GR3 MATH SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",7973,5
"GR3 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",7979,5
"GR3 MATH SUBREGION BELOW (ISAT,NON-LOW INCOME)",7985,5
"GR3 MATH SUBREGION MEETS (ISAT,NON-LOW INCOME)",7991,5
"GR3 MATH SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",7997,5
"GR3 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",8003,5
"GR3 MATH DISTRICT BELOW (ISAT,NON-LOW INCOME)",8009,5
"GR3 MATH DISTRICT MEETS (ISAT,NON-LOW INCOME)",8015,5
"GR3 MATH DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",8021,5
"GR3 MATH STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",8027,5
"GR3 MATH STATE BELOW (ISAT,NON-LOW INCOME)",8033,5
"GR3 MATH STATE MEETS (ISAT,NON-LOW INCOME)",8039,5
"GR3 MATH STATE EXCEEDS (ISAT,NON-LOW INCOME)",8045,5
"GR3 WRITING SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",8051,5
"GR3 WRITING SCHOOL BELOW (ISAT,NON-LOW INCOME)",8057,5
"GR3 WRITING SCHOOL MEETS (ISAT,NON-LOW INCOME)",8063,5
"GR3 WRITING SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",8069,5
"GR3 WRITING SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",8075,5
"GR3 WRITING SUBREGION BELOW (ISAT,NON-LOW INCOME)",8081,5
"GR3 WRITING SUBREGION MEETS (ISAT,NON-LOW INCOME)",8087,5
"GR3 WRITING SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",8093,5
"GR3 WRITING DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",8099,5
"GR3 WRITING DISTRICT BELOW (ISAT,NON-LOW INCOME)",8105,5
"GR3 WRITING DISTRICT MEETS (ISAT,NON-LOW INCOME)",8111,5
"GR3 WRITING DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",8117,5
"GR3 WRITING STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",8123,5
"GR3 WRITING STATE BELOW (ISAT,NON-LOW INCOME)",8129,5
"GR3 WRITING STATE MEETS (ISAT,NON-LOW INCOME)",8135,5
"GR3 WRITING STATE EXCEEDS (ISAT,NON-LOW INCOME)",8141,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,ALL)",8147,5
"GR4 SCIE SCHOOL BELOW (ISAT,ALL)",8153,5
"GR4 SCIE SCHOOL MEETSS (ISAT,ALL)",8159,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,ALL)",8165,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,ALL)",8171,5
"GR4 SCIE SUBREGION BELOW (ISAT,ALL)",8177,5
"GR4 SCIE SUBREGION MEETS (ISAT,ALL)",8183,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,ALL)",8189,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,ALL)",8195,5
"GR4 SCIE DISTRICT BELOW (ISAT,ALL)",8201,5
"GR4 SCIE DISTRICT MEETS (ISAT,ALL)",8207,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,ALL)",8213,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,ALL)",8219,5
"GR4 SCIE STATE BELOW (ISAT,ALL)",8225,5
"GR4 SCIE STATE MEETS (ISAT,ALL)",8231,5
"GR4 SCIE STATE EXCEEDS (ISAT,ALL)",8237,5
"GR4 SOS SCHOOL ACADEMIC WARNING (ISAT,ALL)",8243,5
"GR4 SOS SCHOOL BELOW (ISAT,ALL)",8249,5
"GR4 SOS SCHOOL MEETSS (ISAT,ALL)",8255,5
"GR4 SOS SCHOOL EXCEEDS (ISAT,ALL)",8261,5
"GR4 SOS SUBREGION ACADEMIC WARNING (ISAT,ALL)",8267,5
"GR4 SOS SUBREGION BELOW (ISAT,ALL)",8273,5
"GR4 SOS SUBREGION MEETS (ISAT,ALL)",8279,5
"GR4 SOS SUBREGION EXCEEDS (ISAT,ALL)",8285,5
"GR4 SOS DISTRICT ACADEMIC WARNING (ISAT,ALL)",8291,5
"GR4 SOS DISTRICT BELOW (ISAT,ALL)",8297,5
"GR4 SOS DISTRICT MEETS (ISAT,ALL)",8303,5
"GR4 SOS DISTRICT EXCEEDS (ISAT,ALL)",8309,5
"GR4 SOS STATE ACADEMIC WARNING (ISAT,ALL)",8315,5
"GR4 SOS STATE BELOW (ISAT,ALL)",8321,5
"GR4 SOS STATE MEETS (ISAT,ALL)",8327,5
"GR4 SOS STATE EXCEEDS (ISAT,ALL)",8333,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,MALE)",8339,5
"GR4 SCIE SCHOOL BELOW (ISAT,MALE)",8345,5
"GR4 SCIE SCHOOL MEETSS (ISAT,MALE)",8351,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,MALE)",8357,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,MALE)",8363,5
"GR4 SCIE SUBREGION BELOW (ISAT,MALE)",8369,5
"GR4 SCIE SUBREGION MEETS (ISAT,MALE)",8375,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,MALE)",8381,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,MALE)",8387,5
"GR4 SCIE DISTRICT BELOW (ISAT,MALE)",8393,5
"GR4 SCIE DISTRICT MEETS (ISAT,MALE)",8399,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,MALE)",8405,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,MALE)",8411,5
"GR4 SCIE STATE BELOW (ISAT,MALE)",8417,5
"GR4 SCIE STATE MEETS (ISAT,MALE)",8423,5
"GR4 SCIE STATE EXCEEDS (ISAT,MALE)",8429,5
"GR4 SOS SCHOOL ACADEMIC WARNING (ISAT,MALE)",8435,5
"GR4 SOS SCHOOL BELOW (ISAT,MALE)",8441,5
"GR4 SOS SCHOOL MEETSS (ISAT,MALE)",8447,5
"GR4 SOS SCHOOL EXCEEDS (ISAT,MALE)",8453,5
"GR4 SOS SUBREGION ACADEMIC WARNING (ISAT,MALE)",8459,5
"GR4 SOS SUBREGION BELOW (ISAT,MALE)",8465,5
"GR4 SOS SUBREGION MEETS (ISAT,MALE)",8471,5
"GR4 SOS SUBREGION EXCEEDS (ISAT,MALE)",8477,5
"GR4 SOS DISTRICT ACADEMIC WARNING (ISAT,MALE)",8483,5
"GR4 SOS DISTRICT BELOW (ISAT,MALE)",8489,5
"GR4 SOS DISTRICT MEETS (ISAT,MALE)",8495,5
"GR4 SOS DISTRICT EXCEEDS (ISAT,MALE)",8501,5
"GR4 SOS STATE ACADEMIC WARNING (ISAT,MALE)",8507,5
"GR4 SOS STATE BELOW (ISAT,MALE)",8513,5
"GR4 SOS STATE MEETS (ISAT,MALE)",8519,5
"GR4 SOS STATE EXCEEDS (ISAT,MALE)",8525,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,FEMALE)",8531,5
"GR4 SCIE SCHOOL BELOW (ISAT,FEMALE)",8537,5
"GR4 SCIE SCHOOL MEETSS (ISAT,FEMALE)",8543,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,FEMALE)",8549,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,FEMALE)",8555,5
"GR4 SCIE SUBREGION BELOW (ISAT,FEMALE)",8561,5
"GR4 SCIE SUBREGION MEETS (ISAT,FEMALE)",8567,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,FEMALE)",8573,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,FEMALE)",8579,5
"GR4 SCIE DISTRICT BELOW (ISAT,FEMALE)",8585,5
"GR4 SCIE DISTRICT MEETS (ISAT,FEMALE)",8591,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,FEMALE)",8597,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,FEMALE)",8603,5
"GR4 SCIE STATE BELOW (ISAT,FEMALE)",8609,5
"GR4 SCIE STATE MEETS (ISAT,FEMALE)",8615,5
"GR4 SCIE STATE EXCEEDS (ISAT,FEMALE)",8621,5
"GR4 SOS SCHOOL ACADEMIC WARNING (ISAT,FEMALE)",8627,5
"GR4 SOS SCHOOL BELOW (ISAT,FEMALE)",8633,5
"GR4 SOS SCHOOL MEETSS (ISAT,FEMALE)",8639,5
"GR4 SOS SCHOOL EXCEEDS (ISAT,FEMALE)",8645,5
"GR4 SOS SUBREGION ACADEMIC WARNING (ISAT,FEMALE)",8651,5
"GR4 SOS SUBREGION BELOW (ISAT,FEMALE)",8657,5
"GR4 SOS SUBREGION MEETS (ISAT,FEMALE)",8663,5
"GR4 SOS SUBREGION EXCEEDS (ISAT,FEMALE)",8669,5
"GR4 SOS DISTRICT ACADEMIC WARNING (ISAT,FEMALE)",8675,5
"GR4 SOS DISTRICT BELOW (ISAT,FEMALE)",8681,5
"GR4 SOS DISTRICT MEETS (ISAT,FEMALE)",8687,5
"GR4 SOS DISTRICT EXCEEDS (ISAT,FEMALE)",8693,5
"GR4 SOS STATE ACADEMIC WARNING (ISAT,FEMALE)",8699,5
"GR4 SOS STATE BELOW (ISAT,FEMALE)",8705,5
"GR4 SOS STATE MEETS (ISAT,FEMALE)",8711,5
"GR4 SOS STATE EXCEEDS (ISAT,FEMALE)",8717,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,WHITE)",8723,5
"GR4 SCIE SCHOOL BELOW (ISAT,WHITE)",8729,5
"GR4 SCIE SCHOOL MEETSS (ISAT,WHITE)",8735,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,WHITE)",8741,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,WHITE)",8747,5
"GR4 SCIE SUBREGION BELOW (ISAT,WHITE)",8753,5
"GR4 SCIE SUBREGION MEETS (ISAT,WHITE)",8759,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,WHITE)",8765,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,WHITE)",8771,5
"GR4 SCIE DISTRICT BELOW (ISAT,WHITE)",8777,5
"GR4 SCIE DISTRICT MEETS (ISAT,WHITE)",8783,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,WHITE)",8789,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,WHITE)",8795,5
"GR4 SCIE STATE BELOW (ISAT,WHITE)",8801,5
"GR4 SCIE STATE MEETS (ISAT,WHITE)",8807,5
"GR4 SCIE STATE EXCEEDS (ISAT,WHITE)",8813,5
"GR4 SOS SCHOOL ACADEMIC WARNING (ISAT,WHITE)",8819,5
"GR4 SOS SCHOOL BELOW (ISAT,WHITE)",8825,5
"GR4 SOS SCHOOL MEETSS (ISAT,WHITE)",8831,5
"GR4 SOS SCHOOL EXCEEDS (ISAT,WHITE)",8837,5
"GR4 SOS SUBREGION ACADEMIC WARNING (ISAT,WHITE)",8843,5
"GR4 SOS SUBREGION BELOW (ISAT,WHITE)",8849,5
"GR4 SOS SUBREGION MEETS (ISAT,WHITE)",8855,5
"GR4 SOS SUBREGION EXCEEDS (ISAT,WHITE)",8861,5
"GR4 SOS DISTRICT ACADEMIC WARNING (ISAT,WHITE)",8867,5
"GR4 SOS DISTRICT BELOW (ISAT,WHITE)",8873,5
"GR4 SOS DISTRICT MEETS (ISAT,WHITE)",8879,5
"GR4 SOS DISTRICT EXCEEDS (ISAT,WHITE)",8885,5
"GR4 SOS STATE ACADEMIC WARNING (ISAT,WHITE)",8891,5
"GR4 SOS STATE BELOW (ISAT,WHITE)",8897,5
"GR4 SOS STATE MEETS (ISAT,WHITE)",8903,5
"GR4 SOS STATE EXCEEDS (ISAT,WHITE)",8909,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,BLACK)",8915,5
"GR4 SCIE SCHOOL BELOW (ISAT,BLACK)",8921,5
"GR4 SCIE SCHOOL MEETSS (ISAT,BLACK)",8927,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,BLACK)",8933,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,BLACK)",8939,5
"GR4 SCIE SUBREGION BELOW (ISAT,BLACK)",8945,5
"GR4 SCIE SUBREGION MEETS (ISAT,BLACK)",8951,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,BLACK)",8957,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,BLACK)",8963,5
"GR4 SCIE DISTRICT BELOW (ISAT,BLACK)",8969,5
"GR4 SCIE DISTRICT MEETS (ISAT,BLACK)",8975,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,BLACK)",8981,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,BLACK)",8987,5
"GR4 SCIE STATE BELOW (ISAT,BLACK)",8993,5
"GR4 SCIE STATE MEETS (ISAT,BLACK)",8999,5
"GR4 SCIE STATE EXCEEDS (ISAT,BLACK)",9005,5
"GR4 SOS SCHOOL ACADEMIC WARNING (ISAT,BLACK)",9011,5
"GR4 SOS SCHOOL BELOW (ISAT,BLACK)",9017,5
"GR4 SOS SCHOOL MEETSS (ISAT,BLACK)",9023,5
"GR4 SOS SCHOOL EXCEEDS (ISAT,BLACK)",9029,5
"GR4 SOS SUBREGION ACADEMIC WARNING (ISAT,BLACK)",9035,5
"GR4 SOS SUBREGION BELOW (ISAT,BLACK)",9041,5
"GR4 SOS SUBREGION MEETS (ISAT,BLACK)",9047,5
"GR4 SOS SUBREGION EXCEEDS (ISAT,BLACK)",9053,5
"GR4 SOS DISTRICT ACADEMIC WARNING (ISAT,BLACK)",9059,5
"GR4 SOS DISTRICT BELOW (ISAT,BLACK)",9065,5
"GR4 SOS DISTRICT MEETS (ISAT,BLACK)",9071,5
"GR4 SOS DISTRICT EXCEEDS (ISAT,BLACK)",9077,5
"GR4 SOS STATE ACADEMIC WARNING (ISAT,BLACK)",9083,5
"GR4 SOS STATE BELOW (ISAT,BLACK)",9089,5
"GR4 SOS STATE MEETS (ISAT,BLACK)",9095,5
"GR4 SOS STATE EXCEEDS (ISAT,BLACK)",9101,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",9107,5
"GR4 SCIE SCHOOL BELOW (ISAT,HISPANIC)",9113,5
"GR4 SCIE SCHOOL MEETSS (ISAT,HISPANIC)",9119,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,HISPANIC)",9125,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",9131,5
"GR4 SCIE SUBREGION BELOW (ISAT,HISPANIC)",9137,5
"GR4 SCIE SUBREGION MEETS (ISAT,HISPANIC)",9143,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,HISPANIC)",9149,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,HISPANIC)",9155,5
"GR4 SCIE DISTRICT BELOW (ISAT,HISPANIC)",9161,5
"GR4 SCIE DISTRICT MEETS (ISAT,HISPANIC)",9167,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,HISPANIC)",9173,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,HISPANIC)",9179,5
"GR4 SCIE STATE BELOW (ISAT,HISPANIC)",9185,5
"GR4 SCIE STATE MEETS (ISAT,HISPANIC)",9191,5
"GR4 SCIE STATE EXCEEDS (ISAT,HISPANIC)",9197,5
"GR4 SOS SCHOOL ACADEMIC WARNING (ISAT,HISPANIC)",9203,5
"GR4 SOS SCHOOL BELOW (ISAT,HISPANIC)",9209,5
"GR4 SOS SCHOOL MEETSS (ISAT,HISPANIC)",9215,5
"GR4 SOS SCHOOL EXCEEDS (ISAT,HISPANIC)",9221,5
"GR4 SOS SUBREGION ACADEMIC WARNING (ISAT,HISPANIC)",9227,5
"GR4 SOS SUBREGION BELOW (ISAT,HISPANIC)",9233,5
